"PSShowComputerName","HealthStatus","OperationalStatus","ShareState","FileSharingProtocol","ObjectId","PassThroughClass","PassThroughIds","PassThroughNamespace","PassThroughServer","UniqueId","ContinuouslyAvailable","Description","EncryptData","Name","VolumeRelativePath","PSComputerName"
"True","Healthy","Online","Online","SMB","{1}\\FPC3\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|fpc3.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","FPC3"
"True","Healthy","Online","Online","SMB","{1}\\FPC3\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|fpc3.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","FPC3"
"True","Healthy","Online","Online","SMB","{1}\\FPC1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|fpc1.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","FPC1"
"True","Healthy","Online","Online","SMB","{1}\\FPC1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|fpc1.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","FPC1"
"True","Healthy","Online","Online","SMB","{1}\\FPC1\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|fpc1.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","FPC1"
"True","Healthy","Online","Online","SMB","{1}\\FPC2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|fpc2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","FPC2"
"True","Healthy","Online","Online","SMB","{1}\\FPC2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|fpc2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","FPC2"
"True","Healthy","Online","Online","SMB","{1}\\FPMAN\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|fpman.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","FPMAN"
"True","Healthy","Online","Online","SMB","{1}\\FPMAN\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||archive_mng""",,,,,"smb|fpman.HS.wvu-ad.wvu.edu/archive_mng","False","","False","archive_mng","Program Files (x86)\Websense\Data Security\archive_mng","FPMAN"
"True","Healthy","Online","Online","SMB","{1}\\FPMAN\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|fpman.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","FPMAN"
"True","Healthy","Online","Online","SMB","{1}\\FPC4\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|fpc4.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","FPC4"
"True","Healthy","Online","Online","SMB","{1}\\FPC4\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|fpc4.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","FPC4"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHCL01\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|HSRDSHCL01.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","HSRDSHCL01"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHCL01\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f6afbaeb-f3f3-11e8-90fe-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|HSRDSHCL01.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HSRDSHCL01"
"True","Healthy","Online","Online","SMB","{1}\\HSDUO2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|hsduo2.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","HSDUO2"
"True","Healthy","Online","Online","SMB","{1}\\HSDUO2\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{e4e04f6b-d853-11e6-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|hsduo2.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HSDUO2"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHCL02\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{8b4562d6-03d0-11e9-9116-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|HSRDSHCL02.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","HSRDSHCL02"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHCL02\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{8b4562d6-03d0-11e9-9116-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|HSRDSHCL02.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","HSRDSHCL02"
"True","Healthy","Online","Online","SMB","{1}\\HSRDSHCL02\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{8b4562d6-03d0-11e9-9116-806e6f6e6963}:FX:SMB||*||print$""",,,,,"smb|HSRDSHCL02.HS.wvu-ad.wvu.edu/print$","False","Printer Drivers","False","print$","Windows\system32\spool\drivers","HSRDSHCL02"
"True","Healthy","Online","Online","SMB","{1}\\ROCRDSHCL01\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{80d79c41-03d1-11e9-9116-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ROCRDSHCL01.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ROCRDSHCL01"
"True","Healthy","Online","Online","SMB","{1}\\ROCRDSHCL01\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{80d79c41-03d1-11e9-9116-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ROCRDSHCL01.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ROCRDSHCL01"
"True","Healthy","Online","Online","SMB","{1}\\ROCRDSHCL01\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{80d79c41-03d1-11e9-9116-806e6f6e6963}:FX:SMB||*||E$""",,,,,"smb|ROCRDSHCL01.HS.wvu-ad.wvu.edu/E$","False","Default share","False","E$","\","ROCRDSHCL01"
"True","Healthy","Online","Online","SMB","{1}\\ROCRDSHCL01\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{80d79c41-03d1-11e9-9116-806e6f6e6963}:FX:SMB||*||SASWorkingData""",,,,,"smb|ROCRDSHCL01.HS.wvu-ad.wvu.edu/SASWorkingData","False","","False","SASWorkingData","SASWorkingData","ROCRDSHCL01"
"True","Healthy","Online","Online","SMB","{1}\\ROCRDSHCL01\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{80d79c41-03d1-11e9-9116-806e6f6e6963}:FX:SMB||*||T$""",,,,,"smb|ROCRDSHCL01.HS.wvu-ad.wvu.edu/T$","False","Default share","False","T$","\","ROCRDSHCL01"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-LISTS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f121f54b-1822-11e9-8bea-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-Lists.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-LISTS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-LISTS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f121f54b-1822-11e9-8bea-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-Lists.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-LISTS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-LISTS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f121f54b-1822-11e9-8bea-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-Lists.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-LISTS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-LISTS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{f121f54b-1822-11e9-8bea-806e6f6e6963}:FX:SMB||*||IIS_Logs""",,,,,"smb|ITSWeb-Lists.HS.wvu-ad.wvu.edu/IIS_Logs","False","","False","IIS_Logs","LogFiles","ITSWEB-LISTS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-LOGS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{36a99acb-2a3c-11e9-9a70-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|ITSWeb-Logs.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","ITSWEB-LOGS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-LOGS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{36a99acb-2a3c-11e9-9a70-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|ITSWeb-Logs.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","ITSWEB-LOGS"
"True","Healthy","Online","Online","SMB","{1}\\ITSWEB-LOGS\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{36a99acb-2a3c-11e9-9a70-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|ITSWeb-Logs.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","ITSWEB-LOGS"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3042051906$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3042051906$","False","","False","3042051906$","SFAX_INCOMING_SHARES\BMED\3042051906","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3043411549$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3043411549$","False","","False","3043411549$","SFAX_INCOMING_SHARES\HIM\3043411549","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3043471263$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3043471263$","False","","False","3043471263$","SFAX_INCOMING_SHARES\COMPLIANCE\3043471263","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3043471343$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3043471343$","False","","False","3043471343$","SFAX_INCOMING_SHARES\SURGERY\3043471343","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3043471362$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3043471362$","False","","False","3043471362$","SFAX_INCOMING_SHARES\HR\3043471362","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3043471396$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3043471396$","False","","False","3043471396$","SFAX_INCOMING_SHARES\CIT\3043471396","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3043881011$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3043881011$","False","","False","3043881011$","SFAX_INCOMING_SHARES\BMED\3043881011","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3043881031$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3043881031$","False","","False","3043881031$","SFAX_INCOMING_SHARES\BMED\3043881031","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3043881041$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3043881041$","False","","False","3043881041$","SFAX_INCOMING_SHARES\BMED\3043881041","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3045530022$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3045530022$","False","","False","3045530022$","SFAX_INCOMING_SHARES\BMED\3045530022","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3045537340$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3045537340$","False","","False","3045537340$","SFAX_INCOMING_SHARES\BMED\3045537340","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||3045563820$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/3045563820$","False","","False","3045563820$","SFAX_INCOMING_SHARES\SURGERY\8558646607","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||8334601558$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/8334601558$","False","","False","8334601558$","SFAX_INCOMING_SHARES\BMED\8334601558","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||8443647238$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/8443647238$","False","","False","8443647238$","SFAX_INCOMING_SHARES\SURGERY\8443647238","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||8448189522$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/8448189522$","False","Surgery Student Services","False","8448189522$","SFAX_INCOMING_SHARES\SURGERY\8448189522","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Aburahma""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Aburahma","False","","False","Aburahma","CHSC\Surgery_Shares\Aburahma","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||ADMIN$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/ADMIN$","False","Remote Admin","False","ADMIN$","Windows","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Administration""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Administration","False","","False","Administration","filestore\Administration","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Administrators""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Administrators","False","","False","Administrators","filestore\Administrators","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Admin_Spec_Proj""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Admin_Spec_Proj","False","","False","Admin_Spec_Proj","CHSC\Administration_Shares\Admin_Spec_Proj","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||AHEC_Shared""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/AHEC_Shared","False","","False","AHEC_Shared","CHSC\AHEC_Shares\AHEC_Shared","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||AVP""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/AVP","False","","False","AVP","CHSC\Administration_Shares\AVP","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||AVP_Scans""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/AVP_Scans","False","","False","AVP_Scans","CHSC\Administration_Shares\AVP_Scans","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||bpetry""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/bpetry","False","","False","bpetry","CHSC\HR_Shares\HR\bpetry","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||C$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/C$","False","Default share","False","C$","\","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Charleston_HSC_Development""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Charleston_HSC_Development","False","","False","Charleston_HSC_Development","CHSC\Administration_Shares\Charleston_HSC_Development","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||CIT_Helpdesk""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/CIT_Helpdesk","False","","False","CIT_Helpdesk","CHSC\CIT_Shares\CIT_Helpdesk","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Compliance Shared""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Compliance Shared","False","","False","Compliance Shared","filestore\Compliance Shared","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||computer_services""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/computer_services","False","","False","computer_services","chsc\cit_shares\computer_services","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Courtesy-Appointments""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Courtesy-Appointments","False","","False","Courtesy-Appointments","CHSC\Administration_Shares\Courtesy-Appointments","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||D$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/D$","False","Default share","False","D$","\","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Development""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Development","False","","False","Development","CHSC\Administration_Shares\Development","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Emergency_Ops""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Emergency_Ops","False","","False","Emergency_Ops","CHSC\CIT_Shares\Emergency_Ops","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||EPIC_Tip_Sheets""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/EPIC_Tip_Sheets","False","","False","EPIC_Tip_Sheets","filestore\EPIC_Tip_Sheets","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Facilities""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Facilities","False","","False","Facilities","CHSC\Administration_Shares\Facilities","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||Faculty Salary Updates""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/Faculty Salary Updates","False","","False","Faculty Salary Updates","filestore\reports 03\rashaun\Faculty Salary Updates","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||HIM_Dept""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/HIM_Dept","False","","False","HIM_Dept","filestore\HIM_Dept","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||hosts""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/hosts","False","","False","hosts","CHSC\Public_Shares\hosts","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||HPF_pdf""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/HPF_pdf","False","","False","HPF_pdf","filestore\HIM\HPF_pdf","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||HPF_pdf$""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/HPF_pdf$","False","","False","HPF_pdf$","CHSC\HIM_Shares\HPF_pdf$","CHASOPS6"
"True","Healthy","Online","Online","SMB","{1}\\CHASOPS6\root/Microsoft/Windows/Storage/Providers_v2\WSP_FileShare.ObjectId=""{0a8460f6-62dd-11e9-90e3-806e6f6e6963}:FX:SMB||*||icons""",,,,,"smb|CHASOPS6.HS.wvu-ad.wvu.edu/icons","False","","False","icons","CHSC\Public_Shares\icons","CHASOPS6"
